Store Number,Store Type,Display Name,Address,City,State,Zip Code,Country,Phone Number,Store Hours,Pharmacy Phone Number,Pharmacy Hours,Services,Vision Phone Number,Photo Phone Number,Tire Phone Number,Latitude,Longitude
2092,2,Walmart,3000 Ford Street Ext,Ogdensburg,NY,13669,US,(315) 394-8990,Mon - Sun:7:00 a.m.-10:00 p.m.,(315) 394-9592,Mon - Fri:8:00 a.m.-8:00 p.m. Sat:8:00 a.m.-6:00 p.m. Sun:11:00 a.m.-5:00 p.m.,Beer | Portrait_Studio | L_E_I_Apparel | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today |,,(315) 394-8290,(315) 394-8561,44.7059682,-75.45789688
2093,1,Walmart Supercenter,710 Horatio St,Utica,NY,13502,US,(315) 738-1155,Mon - Sun:12:00 a.m.-12:00 a.m.,(315) 738-0759,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Citizens_Bank | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today |,,(315) 738-1507,,43.14245986,-75.21424102
2094,1,Walmart Supercenter,1800 University Dr,Vista,CA,92083,US,(760) 945-7995,Mon - Sun:12:00 a.m.-12:00 a.m.,(760) 945-2091,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(760) 631-4984,(760) 945-3273,(760) 945-3197,33.172142,-117.216553
2095,2,Walmart,3005 Cranberry Hwy,East Wareham,MA,02538,US,(508) 295-8890,Mon - Sat:7:00 a.m.-10:00 p.m. Sun:8:00 a.m.-10:00 p.m.,(508) 295-8822,Mon - Fri:8:00 a.m.-8:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(508) 295-8890,(508) 295-2381,,41.75911635,-70.66227212
2096,1,Walmart Supercenter,100 E Street Rd,Warminster,PA,18974,US,(215) 442-5670,Mon - Sun:12:00 a.m.-12:00 a.m.,(215) 442-5608,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | L_E_I_Apparel | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Woodforest_Bank | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today |,,(215) 442-7970,,40.19525099,-75.08156599
2097,1,Walmart Supercenter,460 Fairview Ave,Hudson,NY,12534,US,(518) 822-0160,Mon - Sun:12:00 a.m.-12:00 a.m.,(518) 822-0165,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(518) 822-0170,(518) 822-0169,42.28096559,-73.75659048
2098,1,Walmart Supercenter,3900 Morse Rd,Columbus,OH,43219,US,(614) 476-2070,Mon - Sun:12:00 a.m.-12:00 a.m.,(614) 476-2188,Mon - Fri:8:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(614) 476-2086,(614) 476-2515,(614) 476-2284,40.05789846,-82.91400879
2099,2,Walmart,180 Niblick Rd,Paso Robles,CA,93446,US,(805) 238-1212,Mon - Sun:7:00 a.m.-10:00 p.m.,(805) 238-2626,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:9:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today |,(805) 238-2540,(805) 238-2713,(805) 238-0364,35.61292999,-120.68132
2100,1,Walmart Supercenter,1150 S Main St,Cheboygan,MI,49721,US,(231) 627-2769,Mon - Sun:12:00 a.m.-12:00 a.m.,(231) 627-4337,Mon - Fri:8:00 a.m.-8:00 p.m. Sat:9:00 a.m.-6:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today |,(231) 597-9670,(231) 627-9467,(231) 627-2728,45.62579699,-84.48159699
2101,1,Walmart Supercenter,2720 S Quillan St,Kennewick,WA,99337,US,(509) 586-1554,Mon - Sun:12:00 a.m.-12:00 a.m.,(509) 586-1574,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Sterling_Bank | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(509) 585-8314,(509) 585-9843,(509) 586-1814,46.182662,-119.176429
2102,1,Walmart Supercenter,4854 W Us Highway 10,Ludington,MI,49431,US,(231) 843-1816,Mon - Sun:12:00 a.m.-12:00 a.m.,(231) 845-5873,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today |,(231) 843-6553,(231) 843-2632,(231) 845-5787,43.95547673,-86.40000276
2103,2,Walmart,550 Providence Hwy,Walpole,MA,02081,US,(508) 668-4144,Mon - Sun:12:00 a.m.-12:00 a.m.,(508) 668-5959,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(508) 668-9090,(508) 668-3424,,42.147981,-71.21510691
2104,1,Walmart Supercenter,1201 Route 300,Newburgh,NY,12550,US,(845) 567-6007,Mon - Sun:12:00 a.m.-12:00 a.m.,(845) 567-6093,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Hudson_Heritage_Federal_Credit_Union | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(845) 567-6731,(845) 567-6738,41.49884618,-74.07142817
2105,2,Walmart,13307 Midway Rd,Farmers Branch,TX,75244,US,(972) 980-2195,Mon - Sun:12:00 a.m.-12:00 a.m.,(972) 239-4297,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(972) 385-3455,(972) 980-0025,,32.926853,-96.84083599
2106,1,Walmart Supercenter,2425 E 2Nd St,Reno,NV,89502,US,(775) 359-8200,Mon - Sun:12:00 a.m.-12:00 a.m.,(775) 359-8777,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(775) 359-8220,(775) 359-8090,,39.52754728,-119.7819889
2107,2,Walmart,5735 South Transit Road,Lockport,NY,14094,US,(716) 438-2404,Mon - Sun:7:00 a.m.-11:00 p.m.,(716) 438-2748,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Jackson_Hewitt |,(716) 438-2906,(716) 438-2165,(716) 438-2365,43.14724601,-78.69683727
2108,2,Walmart,4620 Black Horse Pike,Mays Landing,NJ,08330,US,(609) 625-8200,Mon - Sun:12:00 a.m.-12:00 a.m.,(609) 625-4411,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(609) 625-7301,(609) 625-5599,(609) 625-5511,39.45169067,-74.65257263
2109,2,Walmart,2291 N 2Nd St,Millville,NJ,08332,US,(856) 825-4200,Mon - Sun:7:00 a.m.-12:00 a.m.,(856) 825-6700,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Portrait_Studio | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(856) 825-8964,(856) 825-9333,,39.42494072,-75.03975458
2110,2,Walmart,14501 Lakewood Blvd,Paramount,CA,90723,US,(562) 531-8240,Mon - Sun:6:00 a.m.-12:00 a.m.,(562) 531-8617,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(562) 602-6582,(562) 531-6241,(562) 531-8354,33.902912,-118.145332
2111,1,Walmart Supercenter,5335 Highway 280,Birmingham,AL,35242,US,(205) 980-5156,Mon - Sun:12:00 a.m.-12:00 a.m.,(205) 980-7178,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(205) 437-9776,(205) 437-3434,33.41930307,-86.6756232
2112,1,Walmart Supercenter,4915 N Pima Rd,Scottsdale,AZ,85251,US,(480) 941-0333,Mon - Sun:6:00 a.m.-12:00 a.m.,(480) 941-3131,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,L_E_I_Apparel | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(480) 423-8800,(480) 941-9042,(480) 941-1990,33.50777506,-111.8914765
2113,1,Walmart Supercenter,1607 W Bethany Home Rd,Phoenix,AZ,85015,US,(602) 246-1700,Mon - Sun:12:00 a.m.-12:00 a.m.,(602) 246-6601,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Center | Money_Order | Money_Transfer | Sunbank | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(602) 246-1212,(602) 246-0700,33.522308,-112.092979
2114,1,Walmart Supercenter,1621 Main St,Chipley,FL,32428,US,(850) 638-2243,Mon - Sun:12:00 a.m.-12:00 a.m.,(850) 638-8308,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today |,(850) 638-3214,(850) 638-3701,(850) 638-3420,30.75214,-85.547638
2115,1,Walmart Supercenter,231 Bluebell Dr Sw,New Philadelphia,OH,44663,US,(330) 339-3991,Mon - Sun:12:00 a.m.-12:00 a.m.,(330) 339-6163,Mon - Fri:8:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Woodforest_Bank | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(330) 339-6016,(330) 339-5741,(330) 339-4803,40.49272544,-81.47261045
2116,1,Walmart Supercenter,891 Route #9,Queensbury,NY,12804,US,(518) 793-0309,Mon - Sun:12:00 a.m.-12:00 a.m.,(518) 793-0514,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(518) 793-0671,(518) 793-0714,43.3460083,-73.67718505
2117,2,Walmart,1575 West Pacheco Blvd,Los Banos,CA,93635,US,(209) 826-9655,Mon - Sun:12:00 a.m.-12:00 a.m.,(209) 826-9653,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | L_E_I_Apparel | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(209) 752-3031,(209) 826-8050,37.054546,-120.879142
2118,2,Walmart,301 Massachusetts Ave,Lunenburg,MA,01462,US,(978) 582-6000,Mon - Sun:7:00 a.m.-10:00 p.m.,(978) 582-6499,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(978) 582-4017,(978) 582-7843,(978) 582-7715,42.59562999,-71.757957
2119,2,Walmart,301 Ranch Dr,Milpitas,CA,95035,US,(408) 934-0304,Mon - Sun:7:00 a.m.-12:00 a.m.,(408) 934-0204,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(408) 934-9709,(408) 934-0450,(408) 934-0403,37.431209,-121.920753
2120,1,Walmart Supercenter,5396 State Highway 12,Norwich,NY,13815,US,(607) 334-5553,Mon - Sun:12:00 a.m.-12:00 a.m.,(607) 334-6029,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(607) 336-9675,(607) 334-5461,42.49754793,-75.52907265
2121,1,Walmart Supercenter,100 E Wallace Kneeland Blvd,Shelton,WA,98584,US,(360) 427-6226,Mon - Sun:12:00 a.m.-12:00 a.m.,(360) 427-0171,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Anchor_Savings_Bank | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(360) 427-8324,(360) 432-2766,(360) 427-0500,47.232616,-123.1259
2122,2,Walmart,30 Memorial Dr,Avon,MA,02322,US,(508) 427-9460,Mon - Sat:7:00 a.m.-10:00 p.m. Sun:8:00 a.m.-8:00 p.m.,(508) 427-4311,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Portrait_Studio | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(508) 587-4763,(508) 427-5784,,42.12156929,-71.03298895
2123,1,Walmart Supercenter,4000 New Boston Rd,Texarkana,TX,75501,US,(903) 838-4007,Mon - Sun:12:00 a.m.-12:00 a.m.,(903) 831-3023,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Center | Money_Order | Money_Transfer | Walmart_Moneycard | Woodforest_Bank | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(903) 831-4189,(903) 831-1041,(903) 831-7918,33.44349794,-94.10034388
2124,2,Walmart,3360 Pentagon Blvd,Beavercreek,OH,45431,US,(937) 426-8227,Mon - Sun:12:00 a.m.-12:00 a.m.,(937) 426-7007,Mon - Fri:8:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(937) 426-4638,(937) 426-5262,,39.772232,-84.05482499
